,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10986,32,31,52,67,89,81,85,23,18,53,44,59,55,40,25,95,50,8,85,14
10221,86,61,22,14,40,53,89,64,15,74,83,77,41,58,56,95,77,49,83,2
11152,63,17,10,11,51,5,76,3,97,39,18,40,13,49,17,96,67,57,63,19
10891,57,60,24,73,94,7,86,52,83,30,35,85,88,67,27,96,4,60,72,56
5224,51,44,77,35,35,3,83,49,38,82,65,89,40,86,10,96,11,23,62,68
11011,30,30,20,80,1,43,41,44,84,9,30,25,4,84,18,96,70,49,79,34
11135,90,55,70,26,88,17,36,4,18,40,11,78,45,57,29,96,2,80,48,97
11218,83,85,68,31,41,44,26,58,8,89,54,4,86,42,11,96,24,38,47,38
4974,36,83,96,10,5,30,37,41,23,16,13,88,50,72,84,96,93,48,58,18
10734,57,11,97,37,65,58,55,82,19,26,65,65,94,52,7,96,62,78,53,23
4798,76,48,36,44,84,45,79,55,65,21,82,64,46,52,96,96,11,54,62,32
10007,79,53,1,94,97,63,92,15,70,76,67,90,45,74,81,96,70,53,17,36
5304,98,11,64,28,95,83,61,12,35,20,78,19,76,72,14,96,3,51,16,71
11150,39,98,55,98,87,26,76,93,15,48,98,47,73,64,20,96,84,99,62,62
11077,86,45,39,18,29,14,96,64,56,97,23,90,45,88,60,96,28,92,53,23
11240,27,38,8,96,71,87,46,57,13,76,79,59,49,20,72,96,96,60,47,59
10158,66,77,28,15,64,8,83,66,50,98,81,66,60,13,37,97,49,20,45,35
4956,25,64,96,46,89,3,19,18,96,90,45,56,62,46,74,97,19,31,51,12
4815,99,83,97,25,9,76,44,11,38,62,73,3,14,89,4,97,72,2,75,13
10204,49,18,61,79,31,86,19,99,48,15,68,48,29,20,89,97,34,17,52,17
10205,96,71,51,46,32,8,45,31,73,72,20,73,90,91,44,97,59,7,96,72
10839,98,47,36,25,58,50,71,31,51,92,26,3,59,55,44,97,95,61,66,19
5105,62,59,52,1,79,34,68,44,83,64,61,35,78,96,25,97,67,13,57,44
10837,75,35,98,40,44,21,84,34,94,71,60,39,71,23,49,97,50,78,72,89
5401,74,50,32,9,41,1,91,51,47,23,19,62,19,76,72,97,81,5,23,74
10983,82,38,82,54,37,68,93,35,29,31,92,6,44,55,8,97,75,17,55,58
5061,69,37,69,22,7,58,34,54,41,21,25,11,49,38,2,97,80,15,87,84
10981,91,75,95,91,9,47,6,62,46,60,46,22,82,61,45,98,61,94,3,46
11231,69,24,77,12,12,23,84,10,66,24,27,19,8,24,8,98,37,23,45,48
10787,80,41,63,45,68,47,55,73,35,7,53,61,94,27,47,98,30,56,53,16
10126,77,34,60,5,78,97,14,68,0,6,75,35,11,5,23,98,4,70,65,50
5513,37,37,45,20,99,30,74,51,59,7,76,84,56,98,57,98,42,17,2,41
11051,90,77,14,6,55,44,89,23,28,66,8,1,54,42,9,98,86,50,72,76
10094,50,82,95,54,0,78,36,61,87,54,52,12,58,5,55,98,36,39,83,84
11040,33,61,25,41,28,5,78,84,23,75,95,2,47,69,93,98,56,13,79,78
10217,80,78,14,70,29,52,38,89,95,64,46,70,57,19,22,98,63,60,3,18
11197,50,91,39,70,57,67,21,29,71,38,43,97,50,76,71,98,39,6,42,87
11146,37,96,65,53,55,50,94,74,33,73,43,13,37,68,91,98,89,78,87,5
11024,14,45,11,41,7,58,64,3,46,65,6,53,21,25,3,99,17,24,63,29
10242,87,29,31,21,89,77,62,75,1,41,40,16,53,1,71,99,89,41,46,93
10914,97,79,40,67,36,88,15,56,31,0,34,9,75,31,30,99,54,15,7,24
11251,56,85,53,86,65,9,33,75,44,48,52,72,82,96,79,99,63,74,72,22
5545,4,64,51,7,24,26,75,15,92,8,91,85,11,68,7,99,50,3,19,92
5176,62,39,31,27,32,42,45,96,58,87,99,78,13,68,40,99,44,14,47,84
10811,80,20,25,9,59,10,46,70,20,50,70,72,66,60,72,99,93,79,53,25
10937,48,9,48,70,81,55,15,98,94,3,90,16,37,85,53,99,55,38,14,18
